path,artifact_type,owner_lane,producer,known_consumers,referenced_by_scripts,referenced_by_docs,referenced_by_workflows,referenced_by_validators,latest_modified_date,tracked_in_git,classification,recommended_action,delete_risk,notes
output/latest/tdcc_chatgpt_tracking_packet_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+9),scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/raw_data_fetch_status_latest.csv;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_chatgpt_tracking_validation_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/latest/tdcc_weekly_run_status.md;output/latest/tdcc_weekly_run_status.md,,docs/latest/tdcc_weekly_run_status.md;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_consecutive_accumulation_ranking_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,,docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_consecutive_accumulation_ranking_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md;scripts/validate_pdf_facing_display_text.py,scripts/validate_pdf_facing_display_text.py,docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,scripts/validate_pdf_facing_display_text.py,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_history_backfill_manifest_latest.csv,csv,tdcc_weekly,unknown,docs/tdcc_signal_tracking.md,,docs/tdcc_signal_tracking.md,,,2026-05-25,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_history_backfill_manifest_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/latest/tdcc_weekly_run_status.md;docs/tdcc_signal_tracking.md;output/latest/tdcc_weekly_run_status.md,,docs/latest/tdcc_weekly_run_status.md;docs/tdcc_signal_tracking.md;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-05-25,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_holder_ratio_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/latest/tdcc_weekly_report_latest.md;docs/latest/tdcc_weekly_run_status.md;output/latest/tdcc_weekly_report_latest.md;output/latest/tdcc_weekly_run_status.md;scripts/backfill_tdcc_history.py,scripts/backfill_tdcc_history.py,docs/latest/tdcc_weekly_report_latest.md;docs/latest/tdcc_weekly_run_status.md;output/latest/tdcc_weekly_report_latest.md;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_overheated_short_term_edge_candidates_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+5),,docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_overheated_short_term_edge_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+10),scripts/build_chatgpt_indicator_usage_guide.py,docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;docs/latest/tdcc_weekly_run_status.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_overheated_short_term_edge_latest.md,md,tdcc_weekly,unknown,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;...(+5),,docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/research_backtest_pipeline.yml;.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_phase_distribution_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+9),scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/raw_data_fetch_status_latest.csv;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_phase_distribution_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+6),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_pre_move_abm_top_latest.csv,csv,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;...(+15),scripts/backfill_tdcc_history.py;scripts/build_chatgpt_indicator_usage_guide.py;scripts/check_raw_data_health.py,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;docs/latest/raw_data_fetch_status_latest.csv;docs/latest/tdcc_weekly_run_status.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/raw_data_fetch_status_latest.csv;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_pre_move_abm_top_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+6),,docs/history/reports/20260525_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260526_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260527_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260528_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/tdcc_weekly_run_status.md;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_pre_move_accumulation_latest.csv,csv,tdcc_weekly,unknown,docs/tdcc_pre_move_accumulation.md;scripts/backfill_tdcc_history.py,scripts/backfill_tdcc_history.py,docs/tdcc_pre_move_accumulation.md,,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
output/latest/tdcc_pre_move_accumulation_latest.md,md,tdcc_weekly,unknown,.github/workflows/tdcc_weekly.yml;docs/latest/tdcc_weekly_run_status.md;docs/tdcc_pre_move_accumulation.md;output/latest/tdcc_weekly_run_status.md,,docs/latest/tdcc_weekly_run_status.md;docs/tdcc_pre_move_accumulation.md;output/latest/tdcc_weekly_run_status.md,.github/workflows/tdcc_weekly.yml,,2026-06-20,true,belongs_to_other_lane,review,high,classification_only_no_move_no_delete;owner_outside_daily_production_no_cross_lane_action
